iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
CUB,Cuba,2020-04-09,457,61,12,1,40347,5386,1059,88,12023.0,1298.0,1061,115,tests performed
CUB,Cuba,2020-04-10,515,58,15,3,45468,5121,1324,265,13162.0,1139.0,1162,101,tests performed
CUB,Cuba,2020-04-11,564,49,15,0,49794,4326,1324,0.0,15057.0,1895.0,1329,167,tests performed
CUB,Cuba,2020-04-12,620,56,16,1,54738,4944,1413,88,17133.0,2076.0,1513,183,tests performed
CUB,Cuba,2020-04-13,669,49,18,2,59064,4326,1589,177,18767.0,1634.0,1657,144,tests performed
CUB,Cuba,2020-04-14,726,57,21,3,64097,5032,1854,265,20451.0,1684.0,1806,149,tests performed
CUB,Cuba,2020-04-15,766,40,21,0,67628,3532,1854,0.0,21837.0,1386.0,1928,122,tests performed
CUB,Cuba,2020-04-16,814,48,24,3,71866,4238,2119,265,23317.0,1480.0,2059,131,tests performed
CUB,Cuba,2020-04-17,862,48,27,3,76104,4238,2384,265,25212.0,1895.0,2226,167,tests performed
CUB,Cuba,2020-04-18,923,61,31,4,81489,5386,2737,353,26982.0,1770.0,2382,156,tests performed
CUB,Cuba,2020-04-19,986,63,32,1,87052,5562,2825,88,28598.0,1616.0,2525,143,tests performed
CUB,Cuba,2020-04-20,1035,49,34,2,91378,4326,3002,177,30416.0,1818.0,2685,161,tests performed
CUB,Cuba,2020-04-21,1087,52,36,2,95969,4591,3178,177,32276.0,1860.0,2.85,164,tests performed
CUB,Cuba,2020-04-22,1137,50,38,2,100383,4414,3355,177,34243.0,1967.0,3023,174,tests performed
CUB,Cuba,2020-04-23,1189,52,40,2,104974,4591,3532,177,36134.0,1891.0,3.19,167,tests performed
CUB,Cuba,2020-04-24,1235,46,43,3,109035,4061,3796,265,37991.0,1857.0,3354,164,tests performed
CUB,Cuba,2020-04-25,1285,50,49,6,113.45,4414,4326,0.53,39828.0,1837.0,3516,162,tests performed
CUB,Cuba,2020-04-26,1337,52,51,2,118041,4591,4503,177,41651.0,1823.0,3677,161,tests performed
CUB,Cuba,2020-04-27,1369,32,54,3,120866,2825,4768,265,43508.0,1857.0,3841,164,tests performed
CUB,Cuba,2020-04-28,1389,20,56,2,122632,1766,4944,177,45344.0,1836.0,4003,162,tests performed
CUB,Cuba,2020-04-29,1437,48,58,2,126869,4238,5121,177,47347.0,2003.0,4.18,177,tests performed
CUB,Cuba,2020-04-30,1467,30,58,0,129518,2649,5121,0.0,,,,,
CUB,Cuba,2020-05-01,1501,34,61,3,132.52,3002,5386,265,,,,,
CUB,Cuba,2020-05-02,1537,36,64,3,135698,3178,5.65,265,,,,,
CUW,Curacao,2020-03-13,1,1,0,0,6094,6094,0.0,0.0,,,,,
CUW,Curacao,2020-03-20,3,2,0,0,18282,12188,0.0,0.0,,,,,
CUW,Curacao,2020-03-24,6,3,0,0,36563,18282,0.0,0.0,,,,,
CUW,Curacao,2020-03-26,6,0,1,1,36563,0.0,6094,6094,,,,,
CUW,Curacao,2020-03-27,7,1,1,0,42657,6094,6094,0.0,,,,,
CUW,Curacao,2020-03-28,8,1,1,0,48751,6094,6094,0.0,,,,,
CUW,Curacao,2020-03-29,8,0,1,0,48751,0.0,6094,0.0,,,,,
CUW,Curacao,2020-03-30,9,1,1,0,54845,6094,6094,0.0,,,,,
CUW,Curacao,2020-04-01,11,2,1,0,67032,12188,6094,0.0,,,,,
CUW,Curacao,2020-04-02,11,0,1,0,67032,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-03,11,0,1,0,67032,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-04,11,0,1,0,67032,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-05,11,0,1,0,67032,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-06,11,0,1,0,67032,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-07,13,2,1,0,79.22,12188,6094,0.0,,,,,
CUW,Curacao,2020-04-08,13,0,1,0,79.22,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-09,14,1,1,0,85314,6094,6094,0.0,,,,,
CUW,Curacao,2020-04-10,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-11,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-12,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-13,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-14,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-15,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-16,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-17,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-18,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-19,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-20,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-21,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-22,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-23,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-24,14,0,1,0,85314,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-25,16,2,1,0,97502,12188,6094,0.0,,,,,
CUW,Curacao,2020-04-26,16,0,1,0,97502,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-27,16,0,1,0,97502,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-28,16,0,1,0,97502,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-29,16,0,1,0,97502,0.0,6094,0.0,,,,,
CUW,Curacao,2020-04-30,16,0,1,0,97502,0.0,6094,0.0,,,,,
CUW,Curacao,2020-05-01,16,0,1,0,97502,0.0,6094,0.0,,,,,
CUW,Curacao,2020-05-02,16,0,1,0,97502,0.0,6094,0.0,,,,,
CYM,Cayman Islands,2020-03-20,1,1,0,0,15216,15216,0.0,0.0,,,,,
CYM,Cayman Islands,2020-03-21,3,2,1,1,45648,30432,15216,15216,,,,,
CYM,Cayman Islands,2020-03-22,3,0,1,0,45648,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-23,3,0,1,0,45648,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-24,3,0,1,0,45648,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-25,3,0,1,0,45648,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-26,3,0,1,0,45648,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-27,6,3,1,0,91296,45648,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-28,8,2,1,0,121729,30432,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-29,8,0,1,0,121729,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-30,8,0,1,0,121729,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-03-31,12,4,1,0,182593,60864,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-01,14,2,1,0,213025,30432,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-02,22,8,1,0,334753,121729,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-03,28,6,1,0,426.05,91296,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-04,29,1,1,0,441266,15216,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-05,35,6,1,0,532562,91296,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-06,39,4,1,0,593427,60864,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-07,39,0,1,0,593427,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-08,45,6,1,0,684723,91296,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-09,45,0,1,0,684723,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-10,45,0,1,0,684723,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-11,45,0,1,0,684723,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-12,53,8,1,0,806452,121729,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-13,53,0,1,0,806452,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-14,53,0,1,0,806452,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-15,54,1,1,0,821668,15216,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-16,60,6,1,0,912964,91296,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-17,61,1,1,0,928.18,15216,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-18,61,0,1,0,928.18,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-19,61,0,1,0,928.18,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-20,61,0,1,0,928.18,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-21,66,5,1,0,1004.26,76.08,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-22,66,0,1,0,1004.26,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-23,66,0,1,0,1004.26,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-24,66,0,1,0,1004.26,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-25,66,0,1,0,1004.26,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-26,70,4,1,0,1065125,60864,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-27,70,0,1,0,1065125,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-28,70,0,1,0,1065125,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-29,70,0,1,0,1065125,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-04-30,73,3,1,0,1110773,45648,15216,0.0,,,,,
CYM,Cayman Islands,2020-05-01,73,0,1,0,1110773,0.0,15216,0.0,,,,,
CYM,Cayman Islands,2020-05-02,74,1,1,0,1125989,15216,15216,0.0,,,,,
CYP,Cyprus,2020-03-10,2,2,0,0,2283,2283,0.0,0.0,,,,,
CYP,Cyprus,2020-03-12,6,4,0,0,6.85,4567,0.0,0.0,,,,,
CYP,Cyprus,2020-03-14,14,8,0,0,15984,9133,0.0,0.0,,,,,
CYP,Cyprus,2020-03-15,21,7,0,0,23975,7992,0.0,0.0,,,,,
CYP,Cyprus,2020-03-16,30,9,0,0,34251,10275,0.0,0.0,,,,,
CYP,Cyprus,2020-03-17,40,10,0,0,45667,11417,0.0,0.0,,,,,
CYP,Cyprus,2020-03-18,40,0,0,0,45667,0.0,0.0,0.0,,,,,
CYP,Cyprus,2020-03-19,58,18,0,0,66218,20.55,0.0,0.0,,,,,
CYP,Cyprus,2020-03-20,58,0,0,0,66218,0.0,0.0,0.0,,,,,
CYP,Cyprus,2020-03-21,67,9,0,0,76493,10275,0.0,0.0,,,,,
CYP,Cyprus,2020-03-22,84,17,0,0,95901,19409,0.0,0.0,,,,,
CYP,Cyprus,2020-03-23,95,11,0,0,108.46,12559,0.0,0.0,,,,,
CYP,Cyprus,2020-03-24,116,21,0,0,132435,23975,0.0,0.0,,,,,
CYP,Cyprus,2020-03-25,124,8,3,3,141569,9133,3425,3425,,,,,
CYP,Cyprus,2020-03-26,132,8,3,0,150702,9133,3425,0.0,,,,,
CYP,Cyprus,2020-03-27,146,14,3,0,166686,15984,3425,0.0,,,,,
CYP,Cyprus,2020-03-28,162,16,5,2,184953,18267,5708,2283,,,,,
CYP,Cyprus,2020-03-29,179,17,5,0,204361,19409,5708,0.0,,,,,
CYP,Cyprus,2020-03-30,214,35,6,1,244.32,39959,6.85,1142,,,,,
CYP,Cyprus,2020-03-31,230,16,7,1,262587,18267,7992,1142,,,,,
CYP,Cyprus,2020-04-01,262,32,8,1,299121,36534,9133,1142,,,,,
CYP,Cyprus,2020-04-02,320,58,9,1,365339,66218,10275,1142,,,,,
CYP,Cyprus,2020-04-03,356,36,9,0,406.44,41101,10275,0.0,,,,,
CYP,Cyprus,2020-04-04,396,40,11,2,452107,45667,12559,2283,,,,,
CYP,Cyprus,2020-04-05,426,30,11,0,486357,34251,12559,0.0,,,,,
CYP,Cyprus,2020-04-06,446,20,14,3,509191,22834,15984,3425,,,,,
CYP,Cyprus,2020-04-07,465,19,14,0,530883,21692,15984,0.0,,,,,
CYP,Cyprus,2020-04-08,494,29,14,0,563992,33109,15984,0.0,,,,,
CYP,Cyprus,2020-04-09,526,32,14,0,600526,36534,15984,0.0,,,,,
CYP,Cyprus,2020-04-10,564,38,15,1,643.91,43384,17125,1142,,,,,
CYP,Cyprus,2020-04-11,595,31,15,0,679302,35392,17125,0.0,,,,,
CYP,Cyprus,2020-04-12,616,21,15,0,703277,23975,17125,0.0,,,,,
CYP,Cyprus,2020-04-13,633,17,16,1,722686,19409,18267,1142,,,,,
CYP,Cyprus,2020-04-14,662,29,17,1,755795,33109,19409,1142,,,,,
CYP,Cyprus,2020-04-15,695,33,17,0,793.47,37676,19409,0.0,,,,,
CYP,Cyprus,2020-04-16,715,20,17,0,816304,22834,19409,0.0,,,,,
CYP,Cyprus,2020-04-17,735,20,17,0,839138,22834,19409,0.0,,,,,
CYP,Cyprus,2020-04-18,735,0,17,0,839138,0.0,19409,0.0,,,,,
CYP,Cyprus,2020-04-19,761,26,17,0,868822,29684,19409,0.0,,,,,
CYP,Cyprus,2020-04-20,767,6,17,0,875672,6.85,19409,0.0,,,,,
CYP,Cyprus,2020-04-21,772,5,17,0,881.38,5708,19409,0.0,,,,,
CYP,Cyprus,2020-04-22,784,12,17,0,895.08,13.7,19409,0.0,,,,,
CYP,Cyprus,2020-04-23,790,6,17,0,901.93,6.85,19409,0.0,,,,,
CYP,Cyprus,2020-04-24,795,5,17,0,907639,5708,19409,0.0,,,,,
CYP,Cyprus,2020-04-25,804,9,17,0,917914,10275,19409,0.0,,,,,
CYP,Cyprus,2020-04-26,810,6,17,0,924764,6.85,19409,0.0,,,,,
CYP,Cyprus,2020-04-27,817,7,17,0,932756,7992,19409,0.0,,,,,
CYP,Cyprus,2020-04-28,822,5,20,3,938464,5708,22834,3425,,,,,
CYP,Cyprus,2020-04-29,837,15,20,0,955.59,17125,22834,0.0,,,,,
CYP,Cyprus,2020-04-30,843,6,20,0,962.44,6.85,22834,0.0,,,,,
CYP,Cyprus,2020-05-01,850,7,20,0,970432,7992,22834,0.0,,,,,
CYP,Cyprus,2020-05-02,857,7,20,0,978423,7992,22834,0.0,,,,,
CZE,Czech Republic,2020-02-29,0,0,0,0,0.0,0.0,0.0,0.0,200.0,7.0,19,1,tests performed
CZE,Czech Republic,2020-03-01,0,0,0,0,0.0,0.0,0.0,0.0,211.0,11.0,0.02,1,tests performed
CZE,Czech Republic,2020-03-02,3,3,0,0,0.28,0.28,0.0,0.0,262.0,51.0,24,5,tests performed
CZE,Czech Republic,2020-03-03,5,2,0,0,467,187,0.0,0.0,340.0,78.0,32,7,tests performed
CZE,Czech Republic,2020-03-04,5,0,0,0,467,0.0,0.0,0.0,407.0,67.0,38,6,tests performed
CZE,Czech Republic,2020-03-05,8,3,0,0,747,0.28,0.0,0.0,483.0,76.0,45,7,tests performed
CZE,Czech Republic,2020-03-06,12,4,0,0,1121,374,0.0,0.0,594.0,111.0,55,0.01,tests performed
CZE,Czech Republic,2020-03-07,19,7,0,0,1774,654,0.0,0.0,787.0,193.0,73,18,tests performed
CZE,Czech Republic,2020-03-08,26,7,0,0,2428,654,0.0,0.0,928.0,141.0,87,13,tests performed
CZE,Czech Republic,2020-03-09,32,6,0,0,2988,0.56,0.0,0.0,1193.0,265.0,111,25,tests performed
CZE,Czech Republic,2020-03-10,40,8,0,0,3735,747,0.0,0.0,1358.0,165.0,127,15,tests performed
CZE,Czech Republic,2020-03-11,63,23,0,0,5883,2148,0.0,0.0,1816.0,458.0,0.17,43,tests performed
CZE,Czech Republic,2020-03-12,94,31,0,0,8778,2895,0.0,0.0,2353.0,537.0,0.22,0.05,tests performed
CZE,Czech Republic,2020-03-13,116,22,0,0,10832,2054,0.0,0.0,3094.0,741.0,289,69,tests performed
CZE,Czech Republic,2020-03-14,150,34,0,0,14007,3175,0.0,0.0,4065.0,971.0,0.38,91,tests performed
CZE,Czech Republic,2020-03-15,214,64,0,0,19983,5976,0.0,0.0,5068.0,1003.0,473,94,tests performed
CZE,Czech Republic,2020-03-16,298,84,0,0,27827,7844,0.0,0.0,6302.0,1234.0,588,115,tests performed
CZE,Czech Republic,2020-03-17,344,46,0,0,32123,4295,0.0,0.0,7664.0,1362.0,716,127,tests performed
CZE,Czech Republic,2020-03-18,434,90,0,0,40527,8404,0.0,0.0,9402.0,1738.0,878,162,tests performed
CZE,Czech Republic,2020-03-19,522,88,0,0,48744,8217,0.0,0.0,11619.0,2217.0,1085,207,tests performed
CZE,Czech Republic,2020-03-20,694,172,0,0,64805,16061,0.0,0.0,13704.0,2085.0,1.28,195,tests performed
CZE,Czech Republic,2020-03-21,904,210,0,0,84415,19.61,0.0,0.0,15584.0,1880.0,1455,176,tests performed
CZE,Czech Republic,2020-03-22,995,91,0,0,92913,8498,0.0,0.0,17377.0,1793.0,1623,167,tests performed
CZE,Czech Republic,2020-03-23,1165,170,1,1,108787,15875,93,93,19624.0,2247.0,1832,0.21,tests performed
CZE,Czech Republic,2020-03-24,1236,71,1,0,115417,6.63,93,0.0,22600.0,2976.0,2.11,278,tests performed
CZE,Czech Republic,2020-03-25,1394,158,3,2,130171,14754,0.28,187,26698.0,4098.0,2493,383,tests performed
CZE,Czech Republic,2020-03-26,1654,260,6,3,154.45,24279,0.56,0.28,31127.0,4429.0,2907,414,tests performed
CZE,Czech Republic,2020-03-27,2062,408,9,3,192549,38099,0.84,0.28,36374.0,5247.0,3397,0.49,tests performed
CZE,Czech Republic,2020-03-28,2279,217,9,0,212812,20263,0.84,0.0,40700.0,4326.0,3801,404,tests performed
CZE,Czech Republic,2020-03-29,2663,384,11,2,248.67,35858,1027,187,43498.0,2798.0,4062,261,tests performed
CZE,Czech Republic,2020-03-30,2829,166,16,5,264171,15501,1494,467,48811.0,5313.0,4558,496,tests performed
CZE,Czech Republic,2020-03-31,3002,173,24,8,280325,16155,2241,747,55017.0,6206.0,5137,0.58,tests performed
CZE,Czech Republic,2020-04-01,3308,306,31,7,308.9,28574,2895,654,60990.0,5973.0,5695,558,tests performed
CZE,Czech Republic,2020-04-02,3589,281,39,8,335139,26.24,3642,747,67281.0,6291.0,6283,587,tests performed
CZE,Czech Republic,2020-04-03,3858,269,44,5,360258,25119,4109,467,74170.0,6889.0,6926,643,tests performed
CZE,Czech Republic,2020-04-04,4190,332,53,9,391.26,31002,4949,0.84,80304.0,6134.0,7499,573,tests performed
CZE,Czech Republic,2020-04-05,4472,282,59,6,417593,26333,5509,0.56,85014.0,4710.0,7939,0.44,tests performed
CZE,Czech Republic,2020-04-06,4587,115,67,8,428332,10739,6256,747,91247.0,6233.0,8521,582,tests performed
CZE,Czech Republic,2020-04-07,4822,235,78,11,450276,21944,7284,1027,98681.0,7434.0,9215,694,tests performed
CZE,Czech Republic,2020-04-08,5017,195,88,10,468485,18209,8217,934,106845.0,8164.0,9977,762,tests performed
CZE,Czech Republic,2020-04-09,5312,295,99,11,496032,27547,9245,1027,114854.0,8009.0,10725,748,tests performed
CZE,Czech Republic,2020-04-10,5569,257,112,13,520031,23999,10459,1214,120285.0,5431.0,11232,507,tests performed
CZE,Czech Republic,2020-04-11,5732,163,119,7,535252,15221,11112,654,125126.0,4841.0,11684,452,tests performed
CZE,Czech Republic,2020-04-12,5902,170,129,10,551126,15875,12046,934,128359.0,3233.0,11986,302,tests performed
CZE,Czech Republic,2020-04-13,5991,89,138,9,559437,8311,12886,0.84,131542.0,3183.0,12283,297,tests performed
CZE,Czech Republic,2020-04-14,6059,68,143,5,565787,6.35,13353,467,137672.0,6130.0,12856,572,tests performed
CZE,Czech Republic,2020-04-15,6141,82,161,18,573444,7657,15034,1681,146004.0,8332.0,13634,778,tests performed
CZE,Czech Republic,2020-04-16,6303,162,166,5,588571,15127,15501,467,154307.0,8303.0,14409,775,tests performed
CZE,Czech Republic,2020-04-17,6433,130,169,3,600711,12139,15781,0.28,162533.0,8226.0,15177,768,tests performed
CZE,Czech Republic,2020-04-18,6549,116,173,4,611543,10832,16155,374,168096.0,5563.0,15697,519,tests performed
CZE,Czech Republic,2020-04-19,6654,105,181,8,621348,9805,16902,747,172123.0,4027.0,16073,376,tests performed
CZE,Czech Republic,2020-04-20,6787,133,188,7,633767,12419,17555,654,178617.0,6494.0,16679,606,tests performed
CZE,Czech Republic,2020-04-21,6914,127,196,8,645626,11859,18302,747,186918.0,8301.0,17454,775,tests performed
CZE,Czech Republic,2020-04-22,7041,127,201,5,657485,11859,18769,467,195733.0,8815.0,18277,823,tests performed
CZE,Czech Republic,2020-04-23,7136,95,210,9,666357,8871,19.61,0.84,203632.0,7899.0,19015,738,tests performed
CZE,Czech Republic,2020-04-24,7188,52,213,3,671212,4856,19.89,0.28,210761.0,7129.0,19681,666,tests performed
CZE,Czech Republic,2020-04-25,7273,85,215,2,679.15,7937,20077,187,215207.0,4446.0,20096,415,tests performed
CZE,Czech Republic,2020-04-26,7352,79,218,3,686527,7377,20357,0.28,218588.0,3381.0,20412,316,tests performed
CZE,Czech Republic,2020-04-27,7404,52,221,3,691382,4856,20637,0.28,226320.0,7732.0,21134,722,tests performed
CZE,Czech Republic,2020-04-28,7449,45,223,2,695584,4202,20824,187,235065.0,8745.0,21.95,817,tests performed
CZE,Czech Republic,2020-04-29,7504,55,227,4,700.72,5136,21197,374,242384.0,7319.0,22634,683,tests performed
CZE,Czech Republic,2020-04-30,7579,75,227,0,707724,7003,21197,0.0,249634.0,7250.0,23311,677,tests performed
CZE,Czech Republic,2020-05-01,7682,103,236,9,717342,9618,22038,0.84,,,,,
CZE,Czech Republic,2020-05-02,7737,55,240,4,722478,5136,22411,374,,,,,
DEU,Germany,2020-02-29,57,10,0,0,0.68,119,0.0,0.0,,,,,
DEU,Germany,2020-03-01,111,54,0,0,1325,645,0.0,0.0,,,,,
DEU,Germany,2020-03-02,129,18,0,0,1.54,215,0.0,0.0,,,,,
DEU,Germany,2020-03-03,157,28,0,0,1874,334,0.0,0.0,,,,,
DEU,Germany,2020-03-04,196,39,0,0,2339,465,0.0,0.0,,,,,
DEU,Germany,2020-03-05,262,66,0,0,3127,788,0.0,0.0,,,,,
DEU,Germany,2020-03-06,400,138,0,0,4774,1647,0.0,0.0,,,,,
DEU,Germany,2020-03-07,684,284,0,0,8164,3.39,0.0,0.0,,,,,
DEU,Germany,2020-03-08,847,163,0,0,10109,1945,0.0,0.0,124716.0,,1489,,tests performed
DEU,Germany,2020-03-09,902,55,0,0,10766,656,0.0,0.0,,,,,
DEU,Germany,2020-03-10,1139,237,2,2,13594,2829,24,24,,,,,
DEU,Germany,2020-03-11,1296,157,2,0,15468,1874,24,0.0,,,,,
DEU,Germany,2020-03-12,1567,271,3,1,18703,3235,36,12,,,,,
DEU,Germany,2020-03-13,2369,802,5,2,28275,9572,0.06,24,,,,,
DEU,Germany,2020-03-14,3062,693,5,0,36546,8271,0.06,0.0,,,,,
DEU,Germany,2020-03-15,3795,733,8,3,45295,8749,95,36,252173.0,,3.01,,tests performed
DEU,Germany,2020-03-16,4838,1043,12,4,57744,12449,143,48,,,,,
DEU,Germany,2020-03-17,6012,1174,13,1,71756,14012,155,12,,,,,
DEU,Germany,2020-03-18,7156,1144,13,0,85.41,13654,155,0.0,,,,,
DEU,Germany,2020-03-19,8198,1042,13,0,97847,12437,155,0.0,,,,,
DEU,Germany,2020-03-20,14138,5940,43,30,168744,70897,513,358,,,,,
DEU,Germany,2020-03-21,18187,4049,45,2,217.07,48327,537,24,,,,,
DEU,Germany,2020-03-22,21463,3276,67,22,256171,39101,0.8,263,600792.0,,7171,,tests performed
DEU,Germany,2020-03-23,24774,3311,94,27,295689,39518,1122,322,,,,,
DEU,Germany,2020-03-24,29212,4438,126,32,348659,52.97,1504,382,,,,,
DEU,Germany,2020-03-25,31554,2342,149,23,376612,27953,1778,275,,,,,
DEU,Germany,2020-03-26,36508,4954,198,49,435.74,59128,2363,585,,,,,
DEU,Germany,2020-03-27,42288,5780,253,55,504727,68987,3.02,656,,,,,
DEU,Germany,2020-03-28,48582,6294,325,72,579849,75122,3879,859,,,,,
DEU,Germany,2020-03-29,52547,3965,389,64,627173,47324,4643,764,962307.0,,11486,,tests performed
DEU,Germany,2020-03-30,57298,4751,455,66,683878,56705,5431,788,,,,,
DEU,Germany,2020-03-31,61913,4615,583,128,738.96,55082,6958,1528,,,,,
DEU,Germany,2020-04-01,67366,5453,732,149,804044,65084,8737,1778,,,,,
DEU,Germany,2020-04-02,73522,6156,872,140,877519,73475,10408,1671,,,,,
DEU,Germany,2020-04-03,79696,6174,1017,145,951208,73.69,12138,1731,,,,,
DEU,Germany,2020-04-04,85778,6082,1158,141,1023.8,72591,13821,1683,,,,,
DEU,Germany,2020-04-05,91714,5936,1342,184,1094649,70849,16017,2196,1370655.0,,16359,,tests performed
DEU,Germany,2020-04-06,95391,3677,1434,92,1138536,43887,17115,1098,,,,,
DEU,Germany,2020-04-07,99225,3834,1607,173,1184296,45761,19.18,2065,,,,,
DEU,Germany,2020-04-08,103228,4003,1861,254,1232074,47778,22212,3032,,,,,
DEU,Germany,2020-04-09,108202,4974,2107,246,1291441,59367,25148,2936,,,,,
DEU,Germany,2020-04-10,113525,5323,2373,266,1354973,63532,28323,3175,,,,,
DEU,Germany,2020-04-11,117658,4133,2544,171,1404302,49329,30364,2041,,,,,
DEU,Germany,2020-04-12,120479,2821,2673,129,1437972,33.67,31903,1.54,1749888.0,,20886,,tests performed
DEU,Germany,2020-04-13,123016,2537,2799,126,1468253,30.28,33407,1504,,,,,
DEU,Germany,2020-04-14,125098,2082,2969,170,1493102,24.85,35436,2029,,,,,
DEU,Germany,2020-04-15,127584,2486,3254,285,1522774,29672,38838,3402,,,,,
DEU,Germany,2020-04-16,130450,2866,3569,315,1556981,34207,42598,3.76,,,,,
DEU,Germany,2020-04-17,133830,3380,3868,299,1597323,40342,46166,3569,,,,,
DEU,Germany,2020-04-18,137439,3609,4110,242,1640398,43075,49055,2888,,,,,
DEU,Germany,2020-04-19,139897,2458,4294,184,1669735,29337,51251,2196,2079915.0,,24825,,tests performed
DEU,Germany,2020-04-20,141672,1775,4404,110,1690921,21185,52564,1313,,,,,
DEU,Germany,2020-04-21,143457,1785,4598,194,1712225,21305,54879,2315,,,,,
DEU,Germany,2020-04-22,145694,2237,4879,281,1738925,26.7,58233,3354,,,,,
DEU,Germany,2020-04-23,148046,2352,5094,215,1766997,28072,60799,2566,,,,,
DEU,Germany,2020-04-24,150383,2337,5321,227,1794.89,27893,63509,2709,,,,,
DEU,Germany,2020-04-25,152438,2055,5500,179,1819418,24527,65645,2136,,,,,
DEU,Germany,2020-04-26,154175,1737,5640,140,1840.15,20732,67316,1671,2547052.0,,30.4,,tests performed
DEU,Germany,2020-04-27,155193,1018,5750,110,1852.3,12.15,68629,1313,,,,,
DEU,Germany,2020-04-28,156337,1144,5913,163,1865954,13654,70574,1945,,,,,
DEU,Germany,2020-04-29,157641,1304,6115,202,1881518,15564,72985,2411,,,,,
DEU,Germany,2020-04-30,159119,1478,6288,173,1899159,17641,75.05,2065,,,,,
DEU,Germany,2020-05-01,159119,0,6288,0,1899159,0.0,75.05,0.0,,,,,
DEU,Germany,2020-05-02,161703,2584,6575,287,1930.0,30841,78476,3425,,,,,
